Time,Voltage,Current
998,73.49595105,-18.6349137
999,73.491667,-7.241892494
1000,73.49602192,-20.95910831
1001,73.48994961,-10.25662728
1002,73.49394414,-25.75539139
1003,73.48702534,-25.30547855
1004,73.48649865,-33.67124676
1005,73.48221219,-26.72813757
1006,73.48424323,-4.013367388
1007,73.4932171,10.41614026
1008,73.49927969,15.2000246
1009,73.5016176,13.6425681
1010,73.50137552,-7.610005474
1011,73.49266201,0.757163675
1012,73.49603002,8.449808293
1013,73.499343,18.95170227
1014,73.50407293,18.65115257
1015,73.50447352,2.313310207
1016,73.49800299,15.45345977
1017,73.5036906,67.92770056
1018,73.52657759,75.38173269
1019,73.53166529,79.21144219
1020,73.53541096,68.21243508
1021,73.5329183,49.60450817
1022,73.52686221,25.23791525
1023,73.5178214,0.953319687
1024,73.50813422,0
1025,73.5077529,0
1026,73.5077529,0
1027,73.5077529,0
1028,73.5077529,0
1029,73.5077529,0
1030,73.5077529,0
1031,73.5077529,0
1032,73.5077529,0
1033,73.5077529,0
1034,73.5077529,0
1035,73.5077529,0
1036,73.5077529,0
1037,73.5077529,0
1038,73.5077529,0
1039,73.5077529,0
1040,73.5077529,0
1041,73.5077529,0
1042,73.5077529,0
1043,73.5077529,0
1044,73.5077529,0
1045,73.5077529,0
1046,73.5077529,0
1047,73.5077529,0
1048,73.5077529,0
1049,73.5077529,0
1050,73.5077529,0
1051,73.5077529,0
1052,73.5077529,0
1053,73.5077529,-2.710880835
1054,73.50659272,-21.17892366
1055,73.4986132,-41.47240664
1056,73.48933609,-49.39419456
1057,73.4847864,-53.00565903
1058,73.48186017,-66.00281504
1059,73.47481681,-44.06370858
1060,73.48236133,-56.8085066
1061,73.47567653,-67.73957901
1062,73.46941234,-41.6961281
1063,73.47866553,-26.35215825
1064,73.48406745,-22.41839054
1065,73.48501516,-36.28258775
1066,73.47845681,-53.62902592
1067,73.47002167,-36.32620607
1068,73.47592926,-34.2040483
1069,73.47582394,-18.00938526
1070,73.48179945,-12.58980655
1071,73.48361613,4.759747587
1072,73.49068871,-3.531923314
1073,73.48727353,-8.800267422
1074,73.48492074,-17.76827897
1075,73.48083798,22.87666734
1076,73.49773399,68.7217897
1077,73.51798904,66.04587773
1078,73.51876153,19.197747
1079,73.50055804,7.608383561
1080,73.49613463,59.99809576
1081,73.51876523,72.5269012
1082,73.52580171,62.30868908
1083,73.52345457,25.90678845
1084,73.50961746,7.469143717
1085,73.50245105,3.277236823
1086,73.50086583,1.472134261
1087,73.50018492,5.401070231
1088,73.50190738,11.96208019
1089,73.50486596,6.551631859
1090,73.50288482,-2.272497681
1091,73.49929168,-8.500655805
1092,73.49656293,-2.211734471
1093,73.49901671,-1.453780313
1094,73.49927928,12.73721407
1095,73.50531152,21.76882745
1096,73.50953237,26.74204896
1097,73.51226889,6.550425828
1098,73.50437528,9.535055386
1099,73.50583559,8.074901679
1100,73.50547719,1.902226313
1101,73.50306128,0.062761127
1102,73.50232724,-0.252168175
1103,73.50219422,-3.165135573
1104,73.50094058,-15.9659726
1105,73.49537408,-38.74080641
1106,73.48518164,-45.31928033
1107,73.48128415,-42.30328259
1108,73.48130892,-17.90805444
1109,73.49056686,-12.08664162
1110,73.49255787,-43.79722987
1111,73.47865064,-64.33313268
1112,73.46864021,-56.69692305
1113,73.47011221,-23.86917839
1114,73.4825772,1.657315179
1115,73.49283404,-5.387858099
1116,73.48986562,-15.88580189
1117,73.48522317,-28.05526042
1118,73.47957259,-36.67481871
1119,73.47510161,-14.89418111
1120,73.48339839,-18.82683504
1121,73.48130019,-22.45960731
1122,73.47922066,-31.29356428
1123,73.47481436,-19.07591851
1124,73.47916948,-16.0391063
1125,73.47993699,-10.58417249
1126,73.48182386,-7.098106071
1127,73.48302038,-12.83783478
1128,73.48036658,-18.39537223
1129,73.47763074,-37.48850291
1130,73.4689485,-32.49106512
1131,73.47004193,-19.48704442
1132,73.47470047,-1.672964688
1133,73.48177948,3.875693427
1134,73.48410695,-8.577276494
1135,73.47888674,-18.39459547
1136,73.47444725,-23.7122319
1137,73.4716595,-14.98003095
1138,73.47473503,11.46383471
1139,73.48563197,10.00970636
1140,73.4853292,9.879274905
1141,73.48555229,-0.344278371
1142,73.48145328,6.112193243
1143,73.48420617,21.41922742
1144,73.49092584,62.03275074
1145,73.50890008,52.14354808
1146,73.50639796,70.63035916
1147,73.51576207,30.78665842
1148,73.50068319,33.49208664
1149,73.50269953,62.58364393
1150,73.51608209,62.0144981
1151,73.51758492,52.47846168
1152,73.51523524,29.27215663
1153,73.50676987,1.056356104
1154,73.49551304,0
1155,73.49509049,0
1156,73.49509049,0
1157,73.49509049,0
1158,73.49509049,0
1159,73.49509049,0
1160,73.49509049,0
1161,73.49509049,0
1162,73.49509049,0
1163,73.49509049,0
1164,73.49509049,0
1165,73.49509049,0
1166,73.49509049,0
1167,73.49509049,0
1168,73.49509049,0
1169,73.49509049,-5.309722973
1170,73.49281837,-21.77287964
1171,73.48562531,-36.68498498
1172,73.4786365,-53.35827009
1173,73.47047811,-75.75588046
1174,73.45940547,-91.82412272
1175,73.45041715,-73.27857234
1176,73.45579226,-52.03078619
1177,73.46284105,-10.14317119
1178,73.47931339,10.80283534
1179,73.48799288,-1.570046351
1180,73.48299997,57.46282546
1181,73.50821487,82.11430496
1182,73.520365,79.5470461
1183,73.52155678,74.01021341
1184,73.52140693,60.03840899
1185,73.51749374,39.47140486
1186,73.51036871,17.05760543
1187,73.50187937,-0.012411303
1188,73.49505102,0
1189,73.49505598,0
1190,73.49505598,0
1191,73.49505598,0
1192,73.49505598,0
1193,73.49505598,0
1194,73.49505598,0
1195,73.49505598,0
1196,73.49505598,0
1197,73.49505598,-0.06081762
1198,73.49502996,-4.601810921
1199,73.49308509,-15.03489139
1200,73.48849215,-31.38301405
1201,73.4810769,-42.43889588
1202,73.47547011,-29.81351163
1203,73.47968831,-15.48654355
1204,73.48498699,-9.595400263
1205,73.48707572,-2.427568306
1206,73.48987513,-8.081321169
1207,73.48738816,-2.516692415
1208,73.48954379,7.33757744
1209,73.49369022,-14.77744319
1210,73.48443193,-38.51275021
1211,73.47386345,-48.61260575
1212,73.46846764,-51.548965
1213,73.46585562,-29.24405271
1214,73.47396223,-29.763172
1215,73.47292484,-10.6470957
1216,73.48027448,-17.52210642
1217,73.47703607,-18.22551669
1218,73.47624672,-7.191634309
1219,73.48045984,4.332004459
1220,73.48519003,-3.442640351
1221,73.48198422,-3.262487481
1222,73.48196536,-10.25685965
1223,73.47888175,-12.6581922
1224,73.47756846,-12.79258963
1225,73.47715822,-3.224310621
1226,73.48089568,3.474433253
1227,73.483672,11.12251007
1228,73.48704117,36.7255401
1229,73.4983059,5.974465563
1230,73.48617199,-7.714270608
1231,73.48048148,-22.45141328
1232,73.47396091,-4.030812269
1233,73.48121682,2.601378711
1234,73.48394219,17.33619852
1235,73.49031927,45.29589907
1236,73.50276568,35.23898575
1237,73.49972528,44.98523628
1238,73.50487806,60.48710521
1239,73.51276566,37.13350321
1240,73.50445999,33.59822332
1241,73.50398318,24.67863271
1242,73.50110389,9.071278794
1243,73.49511406,7.294589597
1244,73.49460693,0.716589251
1245,73.49199572,0
1246,73.49170909,0
1247,73.49170909,0
1248,73.49170909,0
1249,73.49170909,0
1250,73.49170909,0
1251,73.49170909,0
1252,73.49170909,-0.901705296
1253,73.49132324,0.70310358
1254,73.49198479,-0.661590173
1255,73.49142045,-1.419223993
1256,73.49107779,-0.873227271
1257,73.49127182,-1.573953129
1258,73.49094762,-5.49418785
1259,73.48922622,-6.039375367
1260,73.48883963,-10.11585401
1261,73.48692679,-20.15786878
1262,73.48234759,-25.66402713
1263,73.47942917,-31.37122819
1264,73.47627122,-2.810496029
1265,73.48761713,23.4353639
1266,73.49876916,15.69137901
1267,73.49610928,8.247708059
1268,73.4933619,-23.26139349
1269,73.48010936,-34.67492842
1270,73.47457677,-51.81921345
1271,73.46627393,-60.40740409
1272,73.4611544,-64.43565055
1273,73.45774699,-54.28336664
1274,73.46029514,-42.83350904
1275,73.46368163,-24.04596839
1276,73.47052676,-25.47628371
1277,73.46924496,-12.80829856
1278,73.4739554,-15.01219508
1279,73.47265571,-25.25731479
1280,73.46785425,-22.39952776
1281,73.46837359,-1.709795186
1282,73.47660188,11.70910168
1283,73.48229549,6.044445591
1284,73.48019795,4.197514121
1285,73.47957608,-8.056970297
1286,73.47444991,-19.45349855
1287,73.46934959,-19.51401179
1288,73.46878203,-24.54590479
1289,73.46608587,-0.214273823
1290,73.47581256,-6.597546889
1291,73.47307557,-11.25496527
1292,73.47089927,-29.46377001
1293,73.46279557,-36.35612731
1294,73.45902672,-23.12103719
1295,73.46367731,-2.242981836
1296,73.47196611,-4.988040285
1297,73.47072928,-8.896920681
1298,73.46891815,-47.23700677
1299,73.45226778,-57.85008014
1300,73.44641326,-41.20133203
1301,73.45192683,-33.60028004
1302,73.45403287,-1.375745864
1303,73.46688443,3.743742531
1304,73.46903633,22.28329994
1305,73.47707181,93.62791565
1306,73.5082139,87.91264507
1307,73.50837395,87.96201888
1308,73.51084208,86.44382865
1309,73.51264178,71.81835691
1310,73.50879195,56.42972203
1311,73.50420864,39.39871433
1312,73.49849411,23.08898393
1313,73.49261369,4.017927715
1314,73.48509725,0
1315,73.48349008,0
1316,73.48349008,0
1317,73.48349008,0
1318,73.48349008,0
1319,73.48349008,0
1320,73.48349008,0
1321,73.48349008,0
1322,73.48349008,0
1323,73.48349008,0
1324,73.48349008,0
1325,73.48349008,0
1326,73.48349008,0
1327,73.48349008,0
1328,73.48349008,0
1329,73.48349008,0
1330,73.48349008,0
1331,73.48349008,0
1332,73.48349008,0
1333,73.48349008,0
1334,73.48349008,0
1335,73.48349008,0
1336,73.48349008,0
1337,73.48349008,0
1338,73.48349008,-3.985318109
1339,73.48178488,-19.72990283
1340,73.47493718,-32.46127793
1341,73.46894006,-45.2534935
1342,73.46256231,-38.67310896
1343,73.46411714,-50.91848742
1344,73.45780079,-47.84589582
1345,73.45769746,-36.62646986
1346,73.46116548,-24.23229971
1347,73.46544855,-18.46520421
1348,73.46724138,-36.99094186
1349,73.4588015,-35.0800376
1350,73.45858961,-24.28252254
1351,73.46223293,-12.66422718
1352,73.46652788,17.5307732
1353,73.47909366,17.14916776
1354,73.47941821,10.01134095
1355,73.47684167,2.618552652
1356,73.47395743,-2.183424687
1357,73.47197588,3.752591726
1358,73.47445471,35.26846727
1359,73.48804261,33.30039863
1360,73.48818228,25.52556151
1361,73.48578292,14.57441682
1362,73.48180821,21.59074133
1363,73.48521587,51.4562348
1364,73.49859492,52.53385912
1365,73.50048913,43.77565933
1366,73.49820532,28.3019625
1367,73.49280437,9.405787133
1368,73.48550798,0
1369,73.48174566,0
1370,73.48174566,0
1371,73.48174566,0
1372,73.48174566,0
1373,73.48174566,0
1374,73.48174566,0
1375,73.48174566,0
1376,73.48174566,0
1377,73.48174566,0
1378,73.48174566,0
1379,73.48174566,0
1380,73.48174566,0
1381,73.48174566,0
1382,73.48174566,0
1383,73.48174566,0
1384,73.48174566,0
1385,73.48174566,0
1386,73.48174566,0
1387,73.48174566,0
1388,73.48174566,0
1389,73.48174566,0
1390,73.48174566,-9.655550839
1391,73.47761441,-23.52127571
1392,73.47141278,-36.27944925
1393,73.46529883,-50.51520673
1394,73.45819752,-60.83617591
1395,73.45237502,-59.58114617
1396,73.45121827,-3.902338339
1397,73.47338116,-14.16504259
1398,73.46888178,-72.91416958
1399,73.44335286,-45.56158008
1400,73.45302617,-39.56020016
1401,73.45432617,-12.62086206
1402,73.46475083,15.4807078
1403,73.47642208,26.08032793
1404,73.48138747,17.08854503
1405,73.47826619,1.389445921
1406,73.4720252,-1.124364181
1407,73.4709884,66.78928482
1408,73.50001236,52.44148976
1409,73.49573285,7.651284776
1410,73.47802975,-3.41921225
1411,73.47350637,-13.02937305
1412,73.46929962,-23.85129133
1413,73.46430699,-37.1389877
1414,73.45795833,-52.17761594
1415,73.45049102,-48.81367731
1416,73.45047861,-43.16248377
1417,73.45153855,-14.26144865
1418,73.46270233,-13.29646805
1419,73.46271855,-16.44103715
1420,73.46100353,33.85227563
1421,73.48206226,72.24411775
1422,73.49942847,56.72944539
1423,73.49480093,30.69198625
1424,73.48524002,-9.91189162
1425,73.46872264,-57.65861879
1426,73.44801963,-64.17090025
1427,73.44362963,-49.10942767
1428,73.44828841,-41.38270659
1429,73.4502284,-33.33068898
1430,73.45252254,-30.16995003
1431,73.45294814,-31.56226704
1432,73.45151393,-21.04624146
1433,73.45513542,10.20041248
1434,73.46791757,10.57137042
1435,73.46835976,-4.59527808
1436,73.46216538,-16.48017484
1437,73.4569534,-18.29261089
1438,73.45572007,-17.4493942
1439,73.45557247,-6.307619554
1440,73.45985391,-11.86279225
1441,73.45730222,-13.29104335
1442,73.45636164,-11.24543198
1443,73.45686745,-11.07027056
1444,73.45662996,-5.424763608
1445,73.45873746,-15.05139577
1446,73.45446868,-10.30320141
1447,73.45608175,-16.28413757
1448,73.45323705,-5.096388512
1449,73.45757059,-8.531750748
1450,73.45595947,-40.33053802
1451,73.44211988,-36.94818396
1452,73.44244684,-32.11833916
1453,73.44348703,-38.13471689
1454,73.44002184,-30.84365884
1455,73.44208214,-40.95782994
1456,73.43689978,-44.68056256
1457,73.43417089,-36.96389239
1458,73.43623204,-23.24325507
1459,73.44107552,1.730983918
1460,73.45111323,5.924912096
1461,73.45295516,-12.64361515
1462,73.44517702,-28.89363563
1463,73.4378756,-32.83858836
1464,73.43538689,-33.54425721
1465,73.43417444,17.61967122
1466,73.45512859,21.61642972
1467,73.45732674,3.338208575
1468,73.45010803,-39.7872731
1469,73.43175451,-51.96466113
1470,73.42544281,-35.8366582
1471,73.43090059,-11.636573
1472,73.44025808,-3.106176266
1473,73.44358415,-3.244750395
1474,73.44343878,-4.831431094
1475,73.4426702,-9.886276882
1476,73.44037426,-26.44791889
1477,73.43301663,-19.86479252
1478,73.4350994,-17.85284197
1479,73.4354095,-24.82040182
1480,73.43193478,-48.62779281
1481,73.4210647,-52.04438394
1482,73.41825657,-40.76026208
1483,73.42164148,-7.337530119
1484,73.43480739,20.97712215
1485,73.44671412,125.3689255
1486,73.49194335,110.4223585
1487,73.48902467,89.27416088
1488,73.48304026,79.59184949
1489,73.48137452,78.06881612
1490,73.48293094,72.60617989
1491,73.48276058,67.09338033
1492,73.4824177,50.12551245
1493,73.47702216,29.06976397
1494,73.46940704,6.175838276
1495,73.46042096,0
1496,73.45795062,0
1497,73.45795062,0
1498,73.45795062,0
1499,73.45795062,0
1500,73.45795062,0
1501,73.45795062,0
1502,73.45795062,0
1503,73.45795062,0
1504,73.45795062,0
1505,73.45795062,0
1506,73.45795062,0
1507,73.45795062,0
1508,73.45795062,0
1509,73.45795062,0
1510,73.45795062,0
1511,73.45795062,0
1512,73.45795062,0
1513,73.45795062,0
1514,73.45795062,0
1515,73.45795062,0
1516,73.45795062,0
1517,73.45795062,0
1518,73.45795062,0
1519,73.45795062,0
1520,73.45795062,0
1521,73.45795062,0
1522,73.45795062,0
1523,73.45795062,0
1524,73.45795062,0
1525,73.45795062,0
1526,73.45795062,0
1527,73.45795062,0
1528,73.45795062,0
1529,73.45795062,0
1530,73.45795062,0
1531,73.45795062,0
1532,73.45795062,0
1533,73.45795062,-5.806379957
1534,73.45546684,-14.30579186
1535,73.45166983,-19.5125721
1536,73.44904534,-26.4985011
1537,73.44551529,-41.13067388
1538,73.43852065,-46.2846195
1539,73.43517446,-36.00282116
1540,73.43828809,-26.8502148
1541,73.44120413,-14.29716162
1542,73.44582868,-8.025537181
1543,73.44811468,4.70408592
1544,73.45333703,-4.153857503
1545,73.44967861,-3.176602624
1546,73.44998139,-3.666974671
1547,73.44968351,4.641340042
1548,73.4531356,2.193552191
1549,73.45221734,-10.58062128
1550,73.44681414,-35.80610076
1551,73.43573069,-1.213211191
1552,73.4495342,36.65675769
1553,73.46569903,25.68658051
1554,73.46202358,50.15516346
1555,73.47320268,20.14645043
1556,73.46175829,-1.389634355
1557,73.45310529,-18.89081497
1558,73.44558058,-8.603512881
1559,73.44945675,-12.00567636
1560,73.44776275,-21.54234997
1561,73.44335035,-31.48967091
1562,73.43849779,-52.12882654
1563,73.42879612,-70.63696097
1564,73.41943394,-67.37539674
1565,73.4188706,-53.89167623
1566,73.42277032,-15.41689073
1567,73.43773296,-43.22940175
1568,73.42541002,-42.92836294
1569,73.42434105,-62.32054008
1570,73.41485786,-59.06363695
1571,73.4145249,-48.77322003
1572,73.41729063,-22.48588033
1573,73.42718306,-20.30352098
1574,73.42749396,-34.05795455
1575,73.4210495,-31.45964501
1576,73.42121816,-26.72605011
1577,73.42237203,-14.79725615
1578,73.4267341,3.855722148
1579,73.43430198,1.774064163
1580,73.43351841,-10.9437986
1581,73.42812845,-27.65379468
1582,73.42067935,-32.99435738
1583,73.41763038,-27.27340516
1584,73.41916436,-10.24269116
1585,73.42569334,-10.59031964
1586,73.42526139,-22.84914213
1587,73.41972596,-44.16061585
1588,73.40998024,-47.19053117
1589,73.40746359,-43.45486787
1590,73.40775667,-28.81510036
1591,73.41281618,-11.24398455
1592,73.41953388,-22.02403653
1593,73.41461324,-43.52176176
1594,73.40481162,-68.12442593
1595,73.39308863,-64.87996105
1596,73.39259459,-39.85076052
1597,73.40150592,-14.73975614
1598,73.41114337,-8.620053016
1599,73.41335327,-19.28676314
1600,73.40855415,-31.45121748
1601,73.40282021,-43.2738188
1602,73.39689683,-34.54874859
1603,73.39943348,-18.58395191
1604,73.40530662,-15.5668176
1605,73.40608397,-22.71402149
1606,73.40259845,-48.65547916
1607,73.39087971,-51.90537231
1608,73.38814824,-44.77595566
1609,73.38976535,-19.05157999
1610,73.39952983,-4.964087577
1611,73.40502797,-6.972065563
1612,73.40403257,-32.60267732
1613,73.39288158,-45.98724896
1614,73.38626023,-40.63981447
1615,73.38727925,-21.47574484
1616,73.39435313,-6.118492286
1617,73.40032744,-5.675856139
1618,73.40034812,-17.63570433
1619,73.39507829,-34.15114496
1620,73.3875313,-22.56442503
1621,73.39154445,-11.06787545
1622,73.39583822,4.573405763
1623,73.4022207,4.961546814
1624,73.40251261,-9.450343602
1625,73.39648756,-33.76856753
1626,73.38583024,-51.15004257
1627,73.37746915,-33.03603348
1628,73.38380519,-13.71591883
1629,73.39115564,-2.534490085
1630,73.39555844,-4.166963493
1631,73.39479074,-20.45254529
1632,73.38771351,-30.57547642
1633,73.38282276,-22.20748736
1634,73.38555877,-0.045873349
1635,73.39442215,-9.865903746
1636,73.39022263,4.574710068
1637,73.39612477,-21.71644804
1638,73.3850107,-33.07648908
1639,73.37955655,-30.23727828
1640,73.37986033,-21.45950711
1641,73.38278109,-8.538946181
1642,73.38771443,-11.47503198
1643,73.38622435,-30.58302767
1644,73.37773997,-51.49427049
1645,73.36795935,-55.18338863
1646,73.36496644,-41.36423554
1647,73.369357,-38.14814693
1648,73.36959491,-18.79789964
1649,73.3768184,-22.93881928
1650,73.37453166,-48.79962641
1651,73.36284649,-45.67492624
1652,73.36284161,-28.90934333
1653,73.36875377,3.078763508
1654,73.38163357,17.31833767
1655,73.38780509,18.2866031
1656,73.38869472,2.541729102
1657,73.38246659,-11.8535203
1658,73.37638287,-33.72084685
1659,73.36670972,-15.73051165
1660,73.37347381,12.36012358
1661,73.38504954,23.89789325
1662,73.39032104,-17.1828175
1663,73.37341679,-38.06587775
1664,73.36401813,-32.55161904
1665,73.36532995,-8.642526868
1666,73.37465628,0.041745642
1667,73.37813113,-0.123596743
1668,73.3780616,-13.95839779
1669,73.37214443,-20.42439366
1670,73.36899727,-19.52144053
1671,73.36882253,-9.83210178
1672,73.37242836,18.42883238
1673,73.38423864,30.74797985
1674,73.39001047,24.27975176
1675,73.38808984,7.8347863
1676,73.38172699,2.113587136
1677,73.37949655,4.691833173
1678,73.38065669,22.50272504
1679,73.388399,47.06998652
1680,73.39951869,35.44526682
1681,73.39584247,26.2106905
1682,73.39286872,9.963850801
1683,73.38664373,8.253665791
1684,73.38618643,15.89981573
1685,73.38968177,22.64180992
1686,73.39300074,8.155292754
1687,73.38743024,5.108013389
1688,73.38635171,4.986301217
1689,73.38644005,10.20529569
1690,73.38880812,38.35497126
1691,73.40112218,53.12807691
1692,73.40849191,26.25345438
1693,73.39846388,13.52190644
1694,73.39374306,0.817389358
1695,73.38868373,8.782153027
1696,73.39211113,12.59551683
1697,73.39398283,34.4294564
1698,73.40366326,22.9043619
1699,73.39968318,25.73160718
1700,73.40152188,20.25929244
1701,73.39989027,10.91435049
1702,73.39645255,0.955850071
1703,73.39249545,0
1704,73.39211311,0
1705,73.39211311,0
1706,73.39211311,0
1707,73.39211311,0
1708,73.39211311,0
1709,73.39211311,0
1710,73.39211311,0
1711,73.39211311,0
1712,73.39211311,0
1713,73.39211311,0
1714,73.39211311,0
1715,73.39211311,0
1716,73.39211311,-1.173042236
1717,73.39161162,-19.18491243
1718,73.38387909,-38.3365129
1719,73.37516391,-56.40211488
1720,73.36638648,-70.04921601
1721,73.35900159,-78.26103401
1722,73.35356564,-70.92827404
1723,73.35454965,-66.57255482
1724,73.35446301,-34.54794572
1725,73.36632391,-61.3978182
1726,73.35389784,-74.82162427
1727,73.34647408,-79.86793342
1728,73.34226342,-84.7218933
1729,73.33799721,-32.34837598
1730,73.35805923,-34.60248027
1731,73.35620849,-38.21208446
1732,73.35371669,-63.5590051
1733,73.34183516,-73.48429258
1734,73.33585066,-64.3569687
1735,73.33773788,-13.09724951
1736,73.35788288,-14.30152728
1737,73.35700931,-13.32344498
1738,73.35703551,-20.67291311
1739,73.35352936,-50.95959379
1740,73.34001876,-70.23622359
1741,73.33038458,-36.70886087
1742,73.34279041,-3.863717174
1743,73.35582268,-12.72020962
1744,73.35193183,-32.37503027
1745,73.34318361,-44.76108067
1746,73.33700401,-38.48808359
1747,73.3384599,-25.28858075
1748,73.3430477,-17.02128122
1749,73.34588889,-15.072153
1750,73.34625616,-21.76558757
1751,73.34298332,-25.81562218
1752,73.3406571,-0.70356672
1753,73.35068268,23.05027408
1754,73.36081477,23.62936657
1755,73.36169286,91.70526372
1756,73.39143263,85.32135842
1757,73.39121458,99.7993618
1758,73.39973856,68.49878284
1759,73.38909461,71.2162475
1760,73.39213283,79.53711846
1761,73.39764103,78.11289874
1762,73.39921279,52.36622562
1763,73.39035009,54.68108619
1764,73.39277579,41.1907199
1765,73.3885096,28.21641016
1766,73.38409402,7.883210826
1767,73.37617704,0
1768,73.37302375,0
1769,73.37302375,0
1770,73.37302375,0
1771,73.37302375,0
1772,73.37302375,-8.483191904
1773,73.36939772,-24.98246977
1774,73.36211259,-38.7563321
1775,73.35553985,-54.76598877
1776,73.34763388,-77.96351309
1777,73.33621704,-95.84206242
1778,73.32643842,-101.101811
1779,73.32156418,-81.34648054
1780,73.32723807,-15.77261511
1781,73.35303565,-73.13787966
1782,73.32808686,-80.79154106
1783,73.32281378,-70.90026201
1784,73.32483001,-27.4932021
1785,73.34144058,-0.339208945
1786,73.3522929,15.77616815
1787,73.3591707,10.74434563
1788,73.35745195,-0.71238466
1789,73.35284977,1.94565328
1790,73.35396622,87.27288048
1791,73.39048554,104.3432733
1792,73.40017032,102.1072944
1793,73.40207244,85.18758439
1794,73.3976385,64.58209262
1795,73.39116621,50.7088507
1796,73.38700692,41.0484285
1797,73.38426815,29.28222161
1798,73.38036459,6.790726157
1799,73.3715542,0
1800,73.36883791,0
1801,73.36883791,0
1802,73.36883791,0
1803,73.36883791,0
1804,73.36883791,0
1805,73.36883791,0
1806,73.36883791,0
1807,73.36883791,0
1808,73.36883791,0
1809,73.36883791,0
1810,73.36883791,0
1811,73.36883791,0
1812,73.36883791,0
1813,73.36883791,0
1814,73.36883791,0
1815,73.36883791,0
1816,73.36883791,0
1817,73.36883791,-12.12003212
1818,73.36365755,-30.12833741
1819,73.35562813,-47.00498069
1820,73.34758881,-64.9615818
1821,73.3386256,-82.71977747
1822,73.32925565,-91.0319275
1823,73.32343717,-94.73421281
1824,73.31936214,-103.5047719
1825,73.3130207,-59.23490011
1826,73.32910773,-74.58922442
1827,73.32092543,-129.580763
1828,73.29538519,-90.10664941
1829,73.30871172,-36.93182483
1830,73.32897234,-55.38179458
1831,73.32007909,-26.38146368
1832,73.33095848,-55.85355792
1833,73.31764396,-67.84481624
1834,73.31099465,-32.2584366
1835,73.32434841,-24.58860238
1836,73.32674504,-7.838712173
1837,73.33323101,-0.297657668
1838,73.3362393,-12.89802272
1839,73.33084706,-57.39300902
1840,73.31148252,-41.7821873
1841,73.31658662,-6.725650319
1842,73.33042571,-0.647147398
1843,73.33283945,0.842438605
1844,73.33345827,-11.95781992
1845,73.32801188,-39.0404878
1846,73.31611364,-43.12739538
1847,73.31330238,-29.05367408
1848,73.3181394,-9.762386493
1849,73.32558965,-2.99234581
1850,73.32821606,-6.067009074
1851,73.32682073,-40.20032462
1852,73.31207112,-46.83910388
1853,73.30813849,-49.3952474
1854,73.30576946,-0.243604462
1855,73.32542347,5.925529242
1856,73.32805265,-9.739468245
1857,73.32152117,-29.00017039
1858,73.31302644,-33.82865868
1859,73.31017309,-29.03772422
1860,73.31129817,-13.29600337
1861,73.31723257,42.2690018
1862,73.34061039,63.07574445
1863,73.35065222,61.6680459
1864,73.3517703,55.60707918
1865,73.35086217,65.91204797
1866,73.35678181,90.63308327
1867,73.36914284,85.9155726
1868,73.36960053,95.74106716
1869,73.37614445,74.74084502
1870,73.36978544,51.59047162
1871,73.36193449,47.80944336
1872,73.36172825,42.13661963
1873,73.3606105,26.18625991
1874,73.35494598,2.328074486
1874,73.34447148,0
1875,73.34447148,0
1876,73.34447148,0
1877,73.34447148,0
1878,73.34447148,0
1879,73.34447148,0
1880,73.34447148,0
1881,73.34447148,0
1882,73.34447148,0
1883,73.34447148,0
1884,73.34447148,0
1885,73.34447148,0
1886,73.34447148,0
1887,73.34447148,0
1888,73.34447148,0
1889,73.34447148,0
1890,73.34447148,0
1891,73.34447148,0
1892,73.34447148,0
1893,73.34447148,0
1894,73.34447148,0
1895,73.34447148,-12.97565162
1896,73.33892661,-30.33248551
1897,73.33115498,-40.52769308
1898,73.32596955,-50.94817463
1899,73.32040953,-62.81529494
1900,73.31394702,-70.89646214
1901,73.30877867,-24.35290732
1902,73.32673124,-34.95150854
1903,73.32153769,-85.37041987
1904,73.29904022,-47.94165915
1905,73.31270364,-40.69708337
1906,73.31449124,-24.08187505
1907,73.32048044,-8.32555664
1908,73.32655589,-0.267101757
1909,73.32977199,0.06136114
1910,73.32990504,-3.259973872
1911,73.3284876,-1.210403779
1912,73.32927441,60.25225072
1913,73.35550301,36.90347293
1914,73.34717032,-11.56824446
1915,73.327466,-18.61726091
1916,73.32413847,-19.09145155
1917,73.32342798,-24.04232932
1918,73.3207918,-40.71030454
1919,73.31301424,-66.66405441
1920,73.30081485,-73.0968092
1921,73.29624897,-67.13310329
1922,73.29680473,-26.64151728
1923,73.31227538,-14.72714682
1924,73.31663984,-18.52052506
1925,73.31461787,20.69961895
1926,73.33086992,49.14197835
1927,73.34358599,34.44274673
1928,73.33864501,18.37087672
1929,73.332717,-12.56920379
1930,73.31999837,-58.14583183
1931,73.30018302,-72.57378765
1932,73.29243441,-70.12845162
1933,73.29150225,-68.94966338
1934,73.29009607,-53.7865132
1935,73.2946969,-37.19467635
1936,73.30032113,-31.63030047
1937,73.30168595,-27.75503996
1938,73.30248068,-10.64756104
1939,73.30903391,-18.72834285
1940,73.30529196,-29.23246288
1941,73.30029491,-27.42002538
1942,73.30027387,-18.99945804
1943,73.30312523,-20.9610163
1944,73.30177042,-23.00844271
1945,73.30032561,-40.33803362
1946,73.2922967,-41.50413699
1947,73.29070164,-26.89010115
1948,73.29581613,-13.63698866
1949,73.30074662,-6.723567331
